0.008052,21
0.008094,62
0.00815,15
0.0082084,1
0.00837,43
0.008424,154
0.00846,19
0.008494,11
0.008528,135
0.00854044,1
0.00858,7
0.008618,83
0.008648,20
0.00868,2
0.008712,7
0.00874,41
0.008804,43
0.008892,10
0.008906,18
0.009,249
0.00906,72
0.0090712,1
0.009216,113
0.009234,67
0.00924,10
0.009348,28
0.00949,1
0.009638,14
0.009656,67
0.00972,30
0.009776,60
0.00978,7
0.00988,13
0.009912,2
0.009922,10
0.01,2
0.010044,8
0.01005,151
0.01008,1
0.010168,14
0.01027,1
0.010366,51
0.010412,17
0.01047934,1
0.010492,19
0.010496,64
0.010564,16
0.01064,55
0.010656,4
0.01083,4
0.01085,54
0.010872,344
0.011016,11
0.011088,4
0.011092,43
0.011132,3
0.011152,4
0.0112,558870
0.01121,1
0.011218,47
0.011308,8
0.011346,26
0.011656,1
0.011664,9
0.011736,59
0.011776,167
0.01178,2
0.0118,13
0.011826,10
0.011856,3
0.011928,30
0.011972,10
0.012,3
0.01206,26
0.01208,2
0.012168,8
0.0122,96
0.01232,19
0.01233,1
0.012382,552
0.012408,47
0.01251,4
0.012584,5
0.0126,23
0.012638,47
0.01276004,1
0.012784,2
0.012798,15
0.01284,1
0.01292,11
0.01295298,1
0.012956,11
0.01302,64
0.01314,10
0.013284,96
0.013312,136
0.01332,11
0.013366,113
0.01344,130935
0.01349,48
0.013608,15
0.013724,48
0.013764,5
0.013776,4
0.013794,4
0.013806,13
0.01387,5
0.013892,576
0.013984,15
0.014144,1
0.014168,12
0.0142,116
0.01422,3
0.014248,5
0.01440222,1
0.014418,24
0.014456,10
0.014472,95
0.01456,58091
0.014592,19
0.014596,8
0.01476,18
0.014852,110
0.014904,57
0.014996,128
0.01501,7
0.01517,184
0.015232,5
0.01539,25
0.015408,8
0.015444,22
0.01548,13
0.01558,2
0.015624,30
0.015704,488
0.01572,1
0.01584,42
0.015872,12
0.01596,6
0.01599,7
0.016016,10
0.01616,1
0.016166,12
0.016168,69
0.0162,130
0.0164,13
0.016402,17
0.016482,40
0.01652,37
0.01656,7
0.01668,43
0.0168,301951
0.01681,19
0.016848,31
0.016872,36
0.01691,35
0.016952,257
0.01702,265
0.01704,16
0.017082,73
0.017214,94
0.0174,1
0.017408,16
0.017484,161
0.017548,23
0.017794,17
0.0178,29
0.01786,6
0.01794,7
0.018,28
0.01805,16
0.018084,15
0.018348,9
0.018408,4
0.01848,131
0.018486,106
0.018492,3
0.018504,72
0.018582,56
0.018688,40
0.018724,80
0.01875,238
0.0188,199
0.019,13
0.01904,2083
0.019118,1
0.019136,13
0.01914,66
0.019158,1
0.01924,582
0.01936,14
0.019382,2
0.019412,3
0.019516,3
0.01958,19
0.0196,156637
0.019668,71
0.019688,28
0.019872,5
0.019964,81
0.01998,1
0.020002,22
0.020088,2
0.020124,65
0.02016,5010
0.020212,92
0.020224,23
0.02028,2
0.020294,6
0.020328,1
0.020372,3
0.02044,41859
0.02046,68
0.020536,68
0.020592,1
0.02068,491
0.0207,16
0.02088,4
0.020904,61
0.020944,1
0.02095,1
0.021,148533
0.02109,96
0.02117,7
0.021274,3
0.02136,10
0.021504,22
0.021538,3
0.021646,19
0.021712,22
0.02175,4
0.021762,113
0.021868,1
0.021896,7
0.021944,1
0.021962,19
0.022,139
0.022032,7
0.022046,78
0.02212,144
0.02214,2
0.022168,78
0.02223,4
0.022256,36
0.0224,418142
0.022484,3
0.0225,78
0.022568,33
0.02263,1
0.022632,22
0.022776,3
0.022784,22
0.022796,19
0.0228,13
0.02291,8
0.022914,27
0.02294,117
0.02299,2
0.023088,5
0.023328,3
0.02335,209
0.0234,589
0.023484,11
0.023564,43
0.023798,124
0.023858,79
0.023908,25
0.02408,143
0.024118,4
0.02418,3
0.0242,9
0.024288,31
0.02432,43
0.024332,36
0.024396,6
0.024648,3
0.024672,82
0.024738,27
0.024752,22
0.02494,7
0.02508,1
0.02514,15
0.02516,190
0.025368,92
0.025392,26
0.02545,25
0.025482,45
0.025576,1
0.0256,39
0.025632,36
0.025754,89
0.025848,33
0.025854,42
0.02604,172
0.0261,1
0.026196,7
0.0264,37
0.026426,3
0.02652,6
0.026536,1
0.026568,33
0.0267,1
0.026832,11
0.026864,6
0.026878,56
0.026908,28
0.02697,6
0.027,265
0.02701,128
0.027132,3
0.027336,3
0.027384,196
0.0274,83
0.027408,6
0.0275,65
0.027528,16
0.02774,1
0.0278,116
0.02781,2
0.027874,1
0.028,124002
0.02802,285
0.02847,3
0.028644,4
0.02869,57
0.028704,117
0.028836,12
0.028912,13
0.029,4
0.029014,149
0.029016,4
0.029072,11
0.029104,9
0.02911,2
0.02912,1102
0.029192,37
0.02923,151
0.02926,13
0.029304,9
0.0294,4045
0.029438,33
0.02945,19
0.029472,11
0.029512,23
