0.004,2
0.013,1
0.016621,1
0.017,1
0.025548,1
0.029,1
0.033881,1
0.044897,1
0.076,1
0.078062,1
0.0876,16
0.08778,76
0.087892,12
0.087932,221
0.088,374935
0.0882,1
0.08848,3
0.089,2706
0.0893,18
0.0894,1
0.08949,1
0.0896,8
0.09,5604
0.0909,1
0.091,2582
0.091419,1
0.091675,1
0.0918,1
0.092,2326
0.09246,4
0.09292,13
0.093,2566
0.0936,2
0.094,2213
0.094335,1
0.0945,2
0.09486,1
0.094872,4
0.095,1127
0.09585,14
0.095853,1
0.0959,1
0.096,1292
0.09684,5
0.097,950
0.097608,1
0.0979,2
0.09798,26
0.098,887
0.0983,7
0.09855,3
0.09875,1
0.099,820
0.0993,2
0.099722,1
0.09975,2
0.1,994
0.100924,1
0.101,765
0.10165,1
0.101764,4
0.101952,14
0.102,749
0.10296,2
0.103,695
0.10304,1
0.10384,1
0.103972,1
0.104,718
0.10416,1
0.10442,2
0.10452,4
0.10472,1
0.105,643
0.106,574
0.106128,1
0.1065,2
0.1066,4
0.10665,4
0.106726,1
0.10678,16
0.107,630
0.1075,1
0.1077,1
0.108,803
0.109,555
0.11,527
0.11029,2
0.1106,2
0.11076,37
0.111,506
0.112,484
0.112366,1
0.1124,26
0.113,406
0.1134,4
0.11352,2
0.113525,1
0.114,378
0.115,357
0.115498,4
0.11595,1
0.116,422
0.116112,2
0.11648,2
0.117,346
0.117384,1
0.117711,2
0.118,351
0.11875,4
0.119,352
0.1195,1
0.1196,1
0.12,292
0.12015,1
0.121,298
0.12193,1
0.122,271
0.123,253
0.124,281
0.12462,1
0.125,241
0.12555,1
0.12567,2
0.125732,5
0.126,256
0.127,214
0.128,224
0.129,221
0.12927,1
0.13,218
0.130272,1
0.131,224
0.132,210
0.133,171
0.13332,1
0.134,171
0.135,177
0.135966,3
0.136,172
0.136526,1
0.13668,1
0.137,146
0.138,181
0.138288,1
0.139,153
0.139868,1
0.14,121
0.141,137
0.142,150
0.1428,1
0.143,141
0.144,137
0.14454,1
0.14484,1
0.145,121
0.146,136
0.14673,2
0.147,140
0.14746,5
0.148,99
0.149,113
0.149544,1
0.15,433212
0.1503,4
0.15041,1
0.1505,2
0.1506,3
0.1509,10
0.151,3107
0.1511,1
0.151183,1
0.1512,6
0.152,3034
0.15288,1
0.153,2950
0.1533,1
0.154,3029
0.15485,2
0.155,2045
0.15531,1
0.155346,1
0.15549,2
0.155636,2
0.15593,4
0.156,2342
0.156902,9
0.157,1989
0.157412,1
0.158,3782
0.158288,1
0.158592,1
0.158704,6
0.159,7706
0.159475,4
0.159732,2
0.1599,11
0.16,2505
0.1602,2
0.16048,1
0.1608,3
0.160802,2
0.161,1923
0.161592,1
0.162,2212
0.16277,1
0.162792,1
0.163,1906
0.1632,4
0.163609,6
0.16368,1
0.163744,1
0.16375,3
0.163866,1
0.164,1844
0.165,6259
0.16523,4
0.1653,15
0.16554,1
0.165988,1
0.166,12706
0.1665,102
0.16678,11
0.167,4084
0.1675,1
0.16796,1
0.168,2836
0.16827,2
0.16864,3
0.16884,2
0.16891,1
0.169,1847
0.17,1770
0.17081,6
0.171,1787
0.171477,1
0.172,1741
0.17208,1
0.1728,2
0.17286,2
0.173,1654
0.1734,2
0.174,1668
0.174468,5
0.17454,6
0.1749,24
0.175,1678
0.1755,9
0.176,1469
0.1762,2
0.1768,1
0.176852,2
0.17696,1
0.177,1430
0.1778,1
0.177944,1
0.178,1472
0.178106,1
0.17879,15
