0.000018,7
0.000024,27
0.000025,152
0.00003,323
0.000031,117
0.000033,8
0.000036,929
0.000038,275
0.00004,19
0.000041,957
0.000045,69
0.000046,752
0.000048,9
0.00005,1
0.000052,935
0.000054,1
0.000057,117
0.000059,63
0.00006,46
0.000062,156
0.000066,102
0.000068,142
0.000072,58
0.000073,304
0.000075,1
0.000076,265
0.000079,253
0.000082,41
0.000084,196
0.000086,611
0.000088,2
0.000089,121
0.00009,81
0.000092,18
0.000093,109
0.000095,275
0.000096,13
0.0001,1276
0.000104,170
0.00011,68
0.000114,12
0.000118,71
0.00012,51
0.000124,16
0.000125,3
0.000132,74
0.000135,5
0.000136,10
0.000144,55
0.000146,214
0.00015,9
0.000152,30
0.000155,6
0.000158,110
0.00016,434
0.000164,56
0.000168,3
0.000172,561
0.000178,2
0.00018,618
0.000184,74
0.000186,66
0.00019,2
0.000192,8
0.0002,348
0.000205,1
0.000208,65
0.00021,17
0.000216,7
0.000217,12
0.000228,21
0.00023,1
0.000236,9
0.000237,6
0.00024,133
0.000246,9
0.000248,37
0.00025,1774
0.000252,10
0.000253,6
0.000258,5
0.00026,8
0.000264,8
0.000266,37
0.00027,6
0.000275,596
0.000276,4
0.000279,16
0.000285,25
0.000286,12
0.000287,3
0.000288,2
0.000292,7
0.0003,2067
0.000304,36
0.00031,147
0.000312,10
0.000316,55
0.00032,7
0.000328,5
0.00033,371
0.000342,8
0.000344,29
0.000356,17
0.00036,774
0.000364,3
0.000372,6
0.00038,513
0.000395,1
0.000396,156
0.0004,647
0.00041,388
0.000413,6
0.000414,6
0.000416,14
0.000418,3
0.000425,27
0.000432,161
0.000434,2
0.000438,19
0.00044,813
0.00045,248
0.000451,60
0.00046,413
0.000462,9
0.000465,357
0.000468,75
0.000472,14
0.000473,2
0.000474,15
0.00048,169
0.000484,7
0.000492,11
0.0005,345
0.000506,32
0.00051,8
0.000511,8
0.000516,12
0.00052,726
0.000525,9
0.000528,14
0.000533,1
0.000534,2
0.00054,98
0.00055,26
0.000552,23
0.000553,8
0.000558,21
0.00057,1985
0.000572,56
0.000575,1
0.000576,59
0.000584,13
0.00059,561
0.000598,1
0.0006,125
0.000602,4
0.000612,2
0.00062,101
0.000624,243
0.000625,5
0.000627,6
0.00063,4
0.000632,12
0.000648,27
0.000649,1
0.000651,1
0.000656,58
0.00066,1449
0.000672,9
0.000675,799
0.00068,95
0.000682,16
0.000684,36
0.000688,9
0.00069,4
0.000693,7
0.0007,79
0.000711,1
0.000712,9
0.000713,6
0.00072,7576
0.000725,1
0.00073,3073
0.000736,16
0.000738,2
0.000744,16
0.000748,46
0.00075,296
0.000756,18
0.00076,207
0.000768,1
0.000774,10
0.000779,48
0.00078,559
0.00079,3912
0.000792,144
0.000798,6
0.0008,366
0.000803,6
0.000806,97
0.00081,7
0.000814,8
0.000816,8
0.00082,19
0.000828,12
0.000832,18
0.000836,2
0.00084,257
0.00085,59
0.000855,3
0.00086,6657
0.000861,39
0.000868,1
0.000869,14
0.000876,4
0.00088,4
0.000884,1
0.000885,585
0.00089,420
0.0009,652
0.000912,10
0.00092,32
0.000924,5
0.000925,2
0.00093,17278
0.000943,3
0.000948,1
0.00095,208
0.000954,2
0.00096,9786
0.000966,6
0.000972,9
0.000979,62
0.000984,2
0.000988,101
0.00099,822
0.000992,10
0.001,228064
0.001001,31
0.001004,7
0.001008,128
0.001012,2
0.00102,15
0.001023,3
0.001025,80
0.001026,1
0.001032,33
0.001035,1
0.00104,804
0.001045,3
0.00105,243
0.001056,354
0.001058,4
0.001064,95
0.001068,1
0.001075,12
0.00108,237
0.001085,59
0.001088,27
0.001092,2
0.001095,1080
0.0011,83
0.001102,1
0.00111,1
0.001111,19
0.001116,1
0.001125,48
0.001134,7
0.00114,457
0.001147,9
0.001148,116
0.00115,120
0.001152,171
0.001166,15
0.001168,1
0.00117,7
0.001175,64
0.001178,16
0.00118,814
0.001185,1146
0.001188,9
0.001196,14
0.001197,3
0.001199,16
0.0012,22190
0.00121,218
0.001216,41
0.00123,152
0.00124,22120
0.001241,1
0.001242,6
0.00125,350
0.001254,2
0.00126,56
0.001272,21
0.001278,3
0.00128,49
0.001288,97
0.00129,1481
0.001296,42
0.0013,89
0.001302,1
0.001311,12
0.001312,129
0.001314,7
0.00132,1109
0.001325,782
0.00133,41
0.001332,222
0.001333,40
0.001343,2
0.001344,1
0.00135,691
0.001352,47
0.001353,1
0.00136,13
0.001364,656
0.001368,167
0.001375,23
0.001376,10
0.00138,48
0.001395,1722
0.0014,134
0.001406,8
0.00141,82
0.001416,6
0.001425,3
0.001428,9
0.00144,17467
0.001444,5
0.00145,9
0.001456,150
0.00146,1023
0.00146922,1
0.001472,68
0.001475,284
0.001476,31
0.001488,1
0.0015,43736
0.001512,25
0.001518,3
0.00152,30599
0.001525,42
0.001529,76
0.001533,1
0.001534,65
0.00154,3
0.001548,4
0.00155,2676
0.001558,69
0.00156,235
0.001564,12
0.001575,125
0.00158,1929
0.001581,9
0.001584,37
0.00159,93
0.001592,3
0.001596,141
0.0016,84
0.001602,348
0.001606,5
0.001612,17
0.001617,1
0.00162,84
0.001625,11
0.001634,95
0.001638,59
0.00164,12250
0.001643,44
0.00165,1111
0.001652,17
0.001656,7
0.001659,13
0.001664,51
0.001665,1
0.001672,1222
0.001675,101
0.001679,1
0.00168,143
0.001681,44
0.001692,120
0.0017,205
0.001702,2
0.001704,3
0.00171,12
0.001716,14
0.00172,2042
0.001722,3
0.001725,241
0.001728,39
0.001736,31
0.00174,10
0.001748,116
0.00175,730
0.001752,1
0.00176,3
0.001764,19
0.001767,4
0.001768,1
0.00177,519
0.001776,704
0.001793,10
0.0018,7988
0.001804,7
0.001805,4
0.001806,7
0.001817,14
0.001818,109
0.00182,17
0.001824,30
0.001825,6
0.001829,10
0.001836,20
0.00184,9185
0.001844,22
0.001845,21
0.001848,15
0.00185,117
0.001859,45
0.00186,3166
0.001868,4
0.001869,40
0.001872,116
0.001875,38
0.00188,15
0.001881,48
0.001886,8
0.00189,41
0.001898,52
0.0019,5621
0.001904,9
0.001908,64
0.00192,122
0.001925,29
0.001927,197
0.001932,8
0.001935,18
0.001938,337
0.001944,54
0.00195,40
0.001953,55
0.001962,103
0.001968,17
0.001971,3
0.001975,440
0.001976,180
0.00198,4800
0.001984,7
0.001995,2
0.002,50119
0.002009,8
0.00201,23
0.002014,31
0.002016,3
0.002025,2
0.00204,566
0.002044,28
0.002046,71
0.002047,6
0.00205,96
0.002052,2
0.002054,66
0.002065,3
0.00207,182
0.002075,141
0.002077,18
0.00208,11301
0.002088,25
0.00209,22
0.0021,258
0.002112,5
0.002116,8
0.002124,102
0.002125,271
0.00213,1040
0.002132,26
0.002133,3
0.002136,1702
0.00215,24
0.00216,129
0.002162,153
0.002166,9
0.00217,711
0.002173,40
0.002175,15
0.002176,6
0.002178,8
0.002183,1
0.002184,42
0.002185,4
0.00219,316
0.002196,2
0.0022,17
0.002208,14
0.002212,36
0.002214,20
0.00222,41
0.002225,68
0.002232,9
0.002236,80
0.002242,1
0.002244,36
0.00225,1970
0.002255,8
0.002263,16
0.002268,29
0.002275,6
0.00228,1265
0.002288,526
0.002294,523
0.002295,191
0.0023,200
0.002304,3
0.00231,20
0.002312,4
0.002322,1
0.002336,8
0.002337,20
0.00234,48
0.002352,8
0.002356,106
0.00236,7339
0.00237,576
0.002375,435
0.002376,41
0.002378,12
0.002385,18
0.002392,17
0.002394,15
0.0024,297
0.002408,21
0.002409,54
0.002412,27
0.002418,85
0.002419,95
0.002424,93
0.002425,1
0.002428,11
0.002432,1
0.002438,81
0.002442,1
0.002444,323
0.002448,983
0.002449,43
0.00245,45
0.00246,108
0.002475,1
0.00248,1269
0.002484,37
0.002486,104
0.00249,21
0.002492,14
0.002496,42
0.0025,1279
0.002501,2
0.002502,99
0.002508,8
0.002516,1
0.00252,90
0.002525,98
0.002528,12
0.00253,5
0.002537,13
0.002542,6
0.002544,3
0.002546,46
0.002548,1
0.00255,335
0.002555,45
0.002556,1166
0.002565,1
0.00258,678
0.002583,28
0.002584,23
0.002592,17
0.002596,522
0.0026,2707
0.002604,51
0.002607,40
0.00261,2
0.002616,215
0.002622,4
0.002624,7
0.002625,502
0.002628,26
0.002635,7
0.00264,16172
0.002646,17
0.00265,36
0.002652,218
0.002655,12
0.00266,2226
0.002664,11
0.002666,75
0.002668,26
0.00267,56
0.002675,92
0.002679,122
0.002688,12
0.002698,19
0.0027,185
0.002704,2
0.002706,48
0.002712,1
0.002714,32
0.002717,68
0.00272,1121
0.002725,5
0.002728,7
0.00273,13
0.002736,7
0.002747,19
0.00275,1859
0.002755,16
0.002756,37
0.002759,3
0.00276,124
0.002761,167
0.002765,33
0.002772,61
0.002774,48
0.002775,20
0.002784,8
0.002788,1465
0.00279,1339
0.0028,196
0.002808,37
0.002812,958
0.002821,51
0.002825,13
0.002826,16
0.002829,24
0.002832,16
0.002835,1
0.002838,29
0.002844,423
0.002847,2
0.002848,37
0.00285,236
0.002852,1
0.002856,5
0.00286,70
0.00287,6
0.002875,570
0.00288,183
0.002883,40
0.002888,19
0.002898,59
0.0029,58
0.002904,568
0.00291,1
0.002911,235
0.002912,1
0.002914,67
0.00292,11373
0.002923,3
0.002925,30
0.002926,4
0.002937,23
0.00294,9
0.002944,6
0.002945,16
0.00295,2654
0.002952,51
0.00296,369
0.002964,2
0.00297,32
0.002976,1
0.002988,78
0.00299,3
0.002992,171
0.002993,27
0.003,83538
0.003002,59
0.003009,302
0.00301,20
0.003015,61
0.003016,12
0.003024,185
0.00303,39
0.003034,18
0.003036,20
0.00304,122
0.003042,3
0.00304495,1
0.00305,12
0.00306,79
0.003066,2
0.003068,30
0.003069,4
0.003072,1
0.003075,46
0.003076,14
0.003082,6
0.003096,39
0.0031,586
0.003115,1
0.003116,1
0.00312,56
0.003127,3
0.003128,896
0.003131,110
0.003132,4
0.003135,17
0.003139,24
0.00315,857
0.00316,12671
0.003162,75
0.003168,13
0.003174,20
0.003175,4
0.003179,2
0.00318,99
0.003192,53
0.003195,6
0.003196,69
